Entity,Code,Day,New cases (per 1M)
France,FRA,3/11/2021,276.16678
France,FRA,3/12/2021,276.16678
France,FRA,3/13/2021,276.16678
France,FRA,3/14/2021,317.76993
France,FRA,3/15/2021,317.76993
France,FRA,3/16/2021,317.76993
France,FRA,3/17/2021,317.76993
France,FRA,3/18/2021,317.76993
France,FRA,3/19/2021,317.76993
France,FRA,3/20/2021,317.76993
France,FRA,3/21/2021,408.5483
France,FRA,3/22/2021,408.5483
France,FRA,3/23/2021,408.5483
France,FRA,3/24/2021,408.5483
France,FRA,3/25/2021,408.5483
France,FRA,3/26/2021,408.5483
France,FRA,3/27/2021,408.5483
France,FRA,3/28/2021,497.76205
France,FRA,3/29/2021,497.76205
France,FRA,3/30/2021,497.76205
France,FRA,3/31/2021,497.76205
France,FRA,4/1/2021,497.76205
France,FRA,4/2/2021,497.76205
France,FRA,4/3/2021,497.76205
France,FRA,4/4/2021,538.7518
France,FRA,4/5/2021,538.7518
France,FRA,4/6/2021,538.7518
France,FRA,4/7/2021,538.7518
France,FRA,4/8/2021,538.7518
France,FRA,4/9/2021,538.7518
France,FRA,4/10/2021,538.7518
France,FRA,4/11/2021,451.6539
France,FRA,4/12/2021,451.6539
France,FRA,4/13/2021,451.6539
France,FRA,4/14/2021,451.6539
France,FRA,4/15/2021,451.6539
France,FRA,4/16/2021,451.6539
France,FRA,4/17/2021,451.6539
France,FRA,4/18/2021,449.28912
France,FRA,4/19/2021,449.28912
France,FRA,4/20/2021,449.28912
France,FRA,4/21/2021,449.28912
France,FRA,4/22/2021,449.28912
France,FRA,4/23/2021,449.28912
France,FRA,4/24/2021,449.28912
France,FRA,4/25/2021,398.85596
France,FRA,4/26/2021,398.85596
France,FRA,4/27/2021,398.85596
France,FRA,4/28/2021,398.85596
France,FRA,4/29/2021,398.85596
France,FRA,4/30/2021,398.85596
France,FRA,5/1/2021,398.85596
France,FRA,5/2/2021,317.61435
France,FRA,5/3/2021,317.61435
France,FRA,5/4/2021,317.61435
France,FRA,5/5/2021,317.61435
France,FRA,5/6/2021,317.61435
France,FRA,5/7/2021,317.61435
France,FRA,5/8/2021,317.61435
France,FRA,5/9/2021,236.98393
France,FRA,5/10/2021,236.98393
France,FRA,5/11/2021,236.98393
France,FRA,5/12/2021,236.98393
France,FRA,5/13/2021,236.98393
France,FRA,5/14/2021,236.98393
France,FRA,5/15/2021,236.98393
France,FRA,5/16/2021,179.73433
France,FRA,5/17/2021,179.73433
France,FRA,5/18/2021,179.73433
France,FRA,5/19/2021,179.73433
France,FRA,5/20/2021,179.73433
France,FRA,5/21/2021,179.73433
France,FRA,5/22/2021,179.73433
France,FRA,5/23/2021,185.4795
France,FRA,5/24/2021,185.4795
France,FRA,5/25/2021,185.4795
France,FRA,5/26/2021,185.4795
France,FRA,5/27/2021,185.4795
France,FRA,5/28/2021,185.4795
France,FRA,5/29/2021,185.4795
France,FRA,5/30/2021,134.21956
France,FRA,5/31/2021,134.21956
France,FRA,6/1/2021,134.21956
France,FRA,6/2/2021,134.21956
France,FRA,6/3/2021,134.21956
France,FRA,6/4/2021,134.21956
France,FRA,6/5/2021,134.21956
France,FRA,6/6/2021,103.3089
France,FRA,6/7/2021,103.3089
France,FRA,6/8/2021,103.3089
France,FRA,6/9/2021,103.3089
France,FRA,6/10/2021,103.3089
France,FRA,6/11/2021,103.3089
France,FRA,6/12/2021,103.3089
France,FRA,6/13/2021,60.01664
France,FRA,6/14/2021,60.01664
France,FRA,6/15/2021,60.01664
France,FRA,6/16/2021,60.01664
France,FRA,6/17/2021,60.01664
France,FRA,6/18/2021,60.01664
France,FRA,6/19/2021,60.01664
France,FRA,6/20/2021,32.937588
France,FRA,6/21/2021,32.937588
France,FRA,6/22/2021,32.937588
France,FRA,6/23/2021,32.937588
France,FRA,6/24/2021,32.937588
France,FRA,6/25/2021,32.937588
France,FRA,6/26/2021,32.937588
France,FRA,6/27/2021,23.758623
France,FRA,6/28/2021,23.758623
France,FRA,6/29/2021,23.758623
France,FRA,6/30/2021,23.758623
France,FRA,7/1/2021,23.758623
France,FRA,7/2/2021,23.758623
France,FRA,7/3/2021,23.758623
France,FRA,7/4/2021,30.906214
France,FRA,7/5/2021,30.906214
France,FRA,7/6/2021,30.906214
France,FRA,7/7/2021,30.906214
France,FRA,7/8/2021,30.906214
France,FRA,7/9/2021,30.906214
France,FRA,7/10/2021,30.906214
France,FRA,7/11/2021,51.82447
France,FRA,7/12/2021,51.82447
France,FRA,7/13/2021,51.82447
France,FRA,7/14/2021,51.82447
France,FRA,7/15/2021,51.82447
France,FRA,7/16/2021,51.82447
France,FRA,7/17/2021,51.82447
France,FRA,7/18/2021,103.69339
France,FRA,7/19/2021,103.69339
France,FRA,7/20/2021,103.69339
France,FRA,7/21/2021,103.69339
France,FRA,7/22/2021,103.69339
France,FRA,7/23/2021,103.69339
France,FRA,7/24/2021,103.69339
France,FRA,7/25/2021,262.42944
France,FRA,7/26/2021,262.42944
France,FRA,7/27/2021,262.42944
France,FRA,7/28/2021,262.42944
France,FRA,7/29/2021,262.42944
France,FRA,7/30/2021,262.42944
France,FRA,7/31/2021,262.42944
France,FRA,8/1/2021,318.22556
France,FRA,8/2/2021,318.22556
France,FRA,8/3/2021,318.22556
France,FRA,8/4/2021,318.22556
France,FRA,8/5/2021,318.22556
France,FRA,8/6/2021,318.22556
France,FRA,8/7/2021,318.22556
France,FRA,8/8/2021,327.0089
France,FRA,8/9/2021,327.0089
France,FRA,8/10/2021,327.0089
France,FRA,8/11/2021,327.0089
France,FRA,8/12/2021,327.0089
France,FRA,8/13/2021,327.0089
France,FRA,8/14/2021,327.0089
France,FRA,8/15/2021,335.44333
France,FRA,8/16/2021,335.44333
France,FRA,8/17/2021,335.44333
France,FRA,8/18/2021,335.44333
France,FRA,8/19/2021,335.44333
France,FRA,8/20/2021,335.44333
France,FRA,8/21/2021,335.44333
France,FRA,8/22/2021,296.8628
France,FRA,8/23/2021,296.8628
France,FRA,8/24/2021,296.8628
France,FRA,8/25/2021,296.8628
France,FRA,8/26/2021,296.8628
France,FRA,8/27/2021,296.8628
France,FRA,8/28/2021,296.8628
France,FRA,8/29/2021,249.19662
France,FRA,8/30/2021,249.19662
France,FRA,8/31/2021,249.19662
France,FRA,9/1/2021,249.19662
France,FRA,9/2/2021,249.19662
France,FRA,9/3/2021,249.19662
France,FRA,9/4/2021,249.19662
France,FRA,9/5/2021,190.65129
France,FRA,9/6/2021,190.65129
France,FRA,9/7/2021,190.65129
France,FRA,9/8/2021,190.65129
France,FRA,9/9/2021,190.65129
France,FRA,9/10/2021,190.65129
France,FRA,9/11/2021,190.65129
France,FRA,9/12/2021,144.06305
France,FRA,9/13/2021,144.06305
France,FRA,9/14/2021,144.06305
France,FRA,9/15/2021,144.06305
France,FRA,9/16/2021,144.06305
France,FRA,9/17/2021,144.06305
France,FRA,9/18/2021,144.06305
France,FRA,9/19/2021,103.87119
France,FRA,9/20/2021,103.87119
France,FRA,9/21/2021,103.87119
France,FRA,9/22/2021,103.87119
France,FRA,9/23/2021,103.87119
France,FRA,9/24/2021,103.87119
France,FRA,9/25/2021,103.87119
France,FRA,9/26/2021,80.2637
France,FRA,9/27/2021,80.2637
France,FRA,9/28/2021,80.2637
France,FRA,9/29/2021,80.2637
France,FRA,9/30/2021,80.2637
France,FRA,10/1/2021,80.2637
France,FRA,10/2/2021,80.2637
France,FRA,10/3/2021,68.7111
France,FRA,10/4/2021,68.7111
France,FRA,10/5/2021,68.7111
France,FRA,10/6/2021,68.7111
France,FRA,10/7/2021,68.7111
France,FRA,10/8/2021,68.7111
France,FRA,10/9/2021,68.7111
France,FRA,10/10/2021,58.55423
France,FRA,10/11/2021,58.55423
France,FRA,10/12/2021,58.55423
France,FRA,10/13/2021,58.55423
France,FRA,10/14/2021,58.55423
France,FRA,10/15/2021,58.55423
France,FRA,10/16/2021,58.55423
France,FRA,10/17/2021,69.108925
France,FRA,10/18/2021,69.108925
France,FRA,10/19/2021,69.108925
France,FRA,10/20/2021,69.108925
France,FRA,10/21/2021,69.108925
France,FRA,10/22/2021,69.108925
France,FRA,10/23/2021,69.108925
France,FRA,10/24/2021,76.10094
France,FRA,10/25/2021,76.10094
France,FRA,10/26/2021,76.10094
France,FRA,10/27/2021,76.10094
France,FRA,10/28/2021,76.10094
France,FRA,10/29/2021,76.10094
France,FRA,10/30/2021,76.10094
France,FRA,10/31/2021,85.39992
France,FRA,11/1/2021,85.39992
France,FRA,11/2/2021,85.39992
France,FRA,11/3/2021,85.39992
France,FRA,11/4/2021,85.39992
France,FRA,11/5/2021,85.39992
France,FRA,11/6/2021,85.39992
France,FRA,11/7/2021,106.80713
France,FRA,11/8/2021,106.80713
France,FRA,11/9/2021,106.80713
France,FRA,11/10/2021,106.80713
France,FRA,11/11/2021,106.80713
France,FRA,11/12/2021,106.80713
France,FRA,11/13/2021,106.80713
France,FRA,11/14/2021,147.48793
France,FRA,11/15/2021,147.48793
France,FRA,11/16/2021,147.48793
France,FRA,11/17/2021,147.48793
France,FRA,11/18/2021,147.48793
France,FRA,11/19/2021,147.48793
France,FRA,11/20/2021,147.48793
France,FRA,11/21/2021,266.0366
France,FRA,11/22/2021,266.0366
France,FRA,11/23/2021,266.0366
France,FRA,11/24/2021,266.0366
France,FRA,11/25/2021,266.0366
France,FRA,11/26/2021,266.0366
France,FRA,11/27/2021,266.0366
France,FRA,11/28/2021,433.8827
France,FRA,11/29/2021,433.8827
France,FRA,11/30/2021,433.8827
France,FRA,12/1/2021,433.8827
France,FRA,12/2/2021,433.8827
France,FRA,12/3/2021,433.8827
France,FRA,12/4/2021,433.8827
France,FRA,12/5/2021,641.85846
France,FRA,12/6/2021,641.85846
France,FRA,12/7/2021,641.85846
France,FRA,12/8/2021,641.85846
France,FRA,12/9/2021,641.85846
France,FRA,12/10/2021,641.85846
France,FRA,12/11/2021,641.85846
France,FRA,12/12/2021,749.619
France,FRA,12/13/2021,749.619
France,FRA,12/14/2021,749.619
France,FRA,12/15/2021,749.619
France,FRA,12/16/2021,749.619
France,FRA,12/17/2021,749.619
France,FRA,12/18/2021,749.619
France,FRA,12/19/2021,801.5524
France,FRA,12/20/2021,801.5524
France,FRA,12/21/2021,801.5524
France,FRA,12/22/2021,801.5524
France,FRA,12/23/2021,801.5524
France,FRA,12/24/2021,801.5524
France,FRA,12/25/2021,801.5524
France,FRA,12/26/2021,1155.127
France,FRA,12/27/2021,1155.127
France,FRA,12/28/2021,1155.127
France,FRA,12/29/2021,1155.127
France,FRA,12/30/2021,1155.127
France,FRA,12/31/2021,1155.127
France,FRA,1/1/2022,1155.127
France,FRA,1/2/2022,2535.2695
France,FRA,1/3/2022,2535.2695
France,FRA,1/4/2022,2535.2695
France,FRA,1/5/2022,2535.2695
France,FRA,1/6/2022,2535.2695
France,FRA,1/7/2022,2535.2695
France,FRA,1/8/2022,2535.2695
France,FRA,1/9/2022,3836.5332
France,FRA,1/10/2022,3836.5332
France,FRA,1/11/2022,3836.5332
France,FRA,1/12/2022,3836.5332
France,FRA,1/13/2022,3836.5332
France,FRA,1/14/2022,3836.5332
France,FRA,1/15/2022,3836.5332
France,FRA,1/16/2022,4360.3677
France,FRA,1/17/2022,4360.3677
France,FRA,1/18/2022,4360.3677
France,FRA,1/19/2022,4360.3677
France,FRA,1/20/2022,4360.3677
France,FRA,1/21/2022,4360.3677
France,FRA,1/22/2022,4360.3677
France,FRA,1/23/2022,5371.9004
France,FRA,1/24/2022,5371.9004
France,FRA,1/25/2022,5371.9004
France,FRA,1/26/2022,5371.9004
France,FRA,1/27/2022,5371.9004
France,FRA,1/28/2022,5371.9004
France,FRA,1/29/2022,5371.9004
France,FRA,1/30/2022,5177.055
France,FRA,1/31/2022,5177.055
France,FRA,2/1/2022,5177.055
France,FRA,2/2/2022,5177.055
France,FRA,2/3/2022,5177.055
France,FRA,2/4/2022,5177.055
France,FRA,2/5/2022,5177.055
France,FRA,2/6/2022,3795.1301
France,FRA,2/7/2022,3795.1301
France,FRA,2/8/2022,3795.1301
France,FRA,2/9/2022,3795.1301
France,FRA,2/10/2022,3795.1301
France,FRA,2/11/2022,3795.1301
France,FRA,2/12/2022,3795.1301
France,FRA,2/13/2022,2130.584
France,FRA,2/14/2022,2130.584
France,FRA,2/15/2022,2130.584
France,FRA,2/16/2022,2130.584
France,FRA,2/17/2022,2130.584
France,FRA,2/18/2022,2130.584
France,FRA,2/19/2022,2130.584
France,FRA,2/20/2022,1257.8224
France,FRA,2/21/2022,1257.8224
France,FRA,2/22/2022,1257.8224
France,FRA,2/23/2022,1257.8224
France,FRA,2/24/2022,1257.8224
France,FRA,2/25/2022,1257.8224
France,FRA,2/26/2022,1257.8224
France,FRA,2/27/2022,874.6663
France,FRA,2/28/2022,874.6663
France,FRA,3/1/2022,874.6663
France,FRA,3/2/2022,874.6663
France,FRA,3/3/2022,874.6663
France,FRA,3/4/2022,874.6663
France,FRA,3/5/2022,874.6663
France,FRA,3/6/2022,774.0644
France,FRA,3/7/2022,774.0644
France,FRA,3/8/2022,774.0644
France,FRA,3/9/2022,774.0644
France,FRA,3/10/2022,774.0644
France,FRA,3/11/2022,774.0644
France,FRA,3/12/2022,774.0644
France,FRA,3/13/2022,931.7381
France,FRA,3/14/2022,931.7381
France,FRA,3/15/2022,931.7381
France,FRA,3/16/2022,931.7381
France,FRA,3/17/2022,931.7381
France,FRA,3/18/2022,931.7381
France,FRA,3/19/2022,931.7381
France,FRA,3/20/2022,1303.1194
France,FRA,3/21/2022,1303.1194
France,FRA,3/22/2022,1303.1194
France,FRA,3/23/2022,1303.1194
France,FRA,3/24/2022,1303.1194
France,FRA,3/25/2022,1303.1194
France,FRA,3/26/2022,1303.1194
France,FRA,3/27/2022,1893.5624
France,FRA,3/28/2022,1893.5624
France,FRA,3/29/2022,1893.5624
France,FRA,3/30/2022,1893.5624
France,FRA,3/31/2022,1893.5624
France,FRA,4/1/2022,1893.5624
France,FRA,4/2/2022,1893.5624
France,FRA,4/3/2022,2132.1821
France,FRA,4/4/2022,2132.1821
France,FRA,4/5/2022,2132.1821
France,FRA,4/6/2022,2132.1821
France,FRA,4/7/2022,2132.1821
France,FRA,4/8/2022,2132.1821
France,FRA,4/9/2022,2132.1821
France,FRA,4/10/2022,2063.3176
France,FRA,4/11/2022,2063.3176
France,FRA,4/12/2022,2063.3176
France,FRA,4/13/2022,2063.3176
France,FRA,4/14/2022,2063.3176
France,FRA,4/15/2022,2063.3176
France,FRA,4/16/2022,2063.3176
France,FRA,4/17/2022,1827.8761
France,FRA,4/18/2022,1827.8761
France,FRA,4/19/2022,1827.8761
France,FRA,4/20/2022,1827.8761
France,FRA,4/21/2022,1827.8761
France,FRA,4/22/2022,1827.8761
France,FRA,4/23/2022,1827.8761
France,FRA,4/24/2022,1198.2903
France,FRA,4/25/2022,1198.2903
France,FRA,4/26/2022,1198.2903
France,FRA,4/27/2022,1198.2903
France,FRA,4/28/2022,1198.2903
France,FRA,4/29/2022,1198.2903
France,FRA,4/30/2022,1198.2903
France,FRA,5/1/2022,836.79694
France,FRA,5/2/2022,836.79694
France,FRA,5/3/2022,836.79694
France,FRA,5/4/2022,836.79694
France,FRA,5/5/2022,836.79694
France,FRA,5/6/2022,836.79694
France,FRA,5/7/2022,836.79694
France,FRA,5/8/2022,588.80493
France,FRA,5/9/2022,588.80493
France,FRA,5/10/2022,588.80493
France,FRA,5/11/2022,588.80493
France,FRA,5/12/2022,588.80493
France,FRA,5/13/2022,588.80493
France,FRA,5/14/2022,588.80493
France,FRA,5/15/2022,481.6511
France,FRA,5/16/2022,481.6511
France,FRA,5/17/2022,481.6511
France,FRA,5/18/2022,481.6511
France,FRA,5/19/2022,481.6511
France,FRA,5/20/2022,481.6511
France,FRA,5/21/2022,481.6511
France,FRA,5/22/2022,360.57767
France,FRA,5/23/2022,360.57767
France,FRA,5/24/2022,360.57767
France,FRA,5/25/2022,360.57767
France,FRA,5/26/2022,360.57767
France,FRA,5/27/2022,360.57767
France,FRA,5/28/2022,360.57767
France,FRA,5/29/2022,251.93254
France,FRA,5/30/2022,251.93254
France,FRA,5/31/2022,251.93254
France,FRA,6/1/2022,251.93254
France,FRA,6/2/2022,251.93254
France,FRA,6/3/2022,251.93254
France,FRA,6/4/2022,251.93254
France,FRA,6/5/2022,329.0936
France,FRA,6/6/2022,329.0936
France,FRA,6/7/2022,329.0936
France,FRA,6/8/2022,329.0936
France,FRA,6/9/2022,329.0936
France,FRA,6/10/2022,329.0936
France,FRA,6/11/2022,329.0936
France,FRA,6/12/2022,430.7512
France,FRA,6/13/2022,430.7512
France,FRA,6/14/2022,430.7512
France,FRA,6/15/2022,430.7512
France,FRA,6/16/2022,430.7512
France,FRA,6/17/2022,430.7512
France,FRA,6/18/2022,430.7512
France,FRA,6/19/2022,662.1455
France,FRA,6/20/2022,662.1455
France,FRA,6/21/2022,662.1455
France,FRA,6/22/2022,662.1455
France,FRA,6/23/2022,662.1455
France,FRA,6/24/2022,662.1455
France,FRA,6/25/2022,662.1455
France,FRA,6/26/2022,1015.03107
France,FRA,6/27/2022,1015.03107
France,FRA,6/28/2022,1015.03107
France,FRA,6/29/2022,1015.03107
France,FRA,6/30/2022,1015.03107
France,FRA,7/1/2022,1015.03107
France,FRA,7/2/2022,1015.03107
France,FRA,7/3/2022,1625.9567
France,FRA,7/4/2022,1625.9567
France,FRA,7/5/2022,1625.9567
France,FRA,7/6/2022,1625.9567
France,FRA,7/7/2022,1625.9567
France,FRA,7/8/2022,1625.9567
France,FRA,7/9/2022,1625.9567
France,FRA,7/10/2022,2009.0795
France,FRA,7/11/2022,2009.0795
France,FRA,7/12/2022,2009.0795
France,FRA,7/13/2022,2009.0795
France,FRA,7/14/2022,2009.0795
France,FRA,7/15/2022,2009.0795
France,FRA,7/16/2022,2009.0795
France,FRA,7/17/2022,1519.7163
France,FRA,7/18/2022,1519.7163
France,FRA,7/19/2022,1519.7163
France,FRA,7/20/2022,1519.7163
France,FRA,7/21/2022,1519.7163
France,FRA,7/22/2022,1519.7163
France,FRA,7/23/2022,1519.7163
France,FRA,7/24/2022,1160.8077
France,FRA,7/25/2022,1160.8077
France,FRA,7/26/2022,1160.8077
France,FRA,7/27/2022,1160.8077
France,FRA,7/28/2022,1160.8077
France,FRA,7/29/2022,1160.8077
France,FRA,7/30/2022,1160.8077
France,FRA,7/31/2022,732.16345
France,FRA,8/1/2022,732.16345
France,FRA,8/2/2022,732.16345
France,FRA,8/3/2022,732.16345
France,FRA,8/4/2022,732.16345
France,FRA,8/5/2022,732.16345
France,FRA,8/6/2022,732.16345
France,FRA,8/7/2022,471.60535
France,FRA,8/8/2022,471.60535
France,FRA,8/9/2022,471.60535
France,FRA,8/10/2022,471.60535
France,FRA,8/11/2022,471.60535
France,FRA,8/12/2022,471.60535
France,FRA,8/13/2022,471.60535
France,FRA,8/14/2022,336.0123
France,FRA,8/15/2022,336.0123
France,FRA,8/16/2022,336.0123
France,FRA,8/17/2022,336.0123
France,FRA,8/18/2022,336.0123
France,FRA,8/19/2022,336.0123
France,FRA,8/20/2022,336.0123
France,FRA,8/21/2022,264.95865
France,FRA,8/22/2022,264.95865
France,FRA,8/23/2022,264.95865
France,FRA,8/24/2022,264.95865
France,FRA,8/25/2022,264.95865
France,FRA,8/26/2022,264.95865
France,FRA,8/27/2022,264.95865
France,FRA,8/28/2022,260.12027
France,FRA,8/29/2022,260.12027
France,FRA,8/30/2022,260.12027
France,FRA,8/31/2022,260.12027
France,FRA,9/1/2022,260.12027
France,FRA,9/2/2022,260.12027
France,FRA,9/3/2022,260.12027
France,FRA,9/4/2022,236.85503
France,FRA,9/5/2022,236.85503
France,FRA,9/6/2022,236.85503
France,FRA,9/7/2022,236.85503
France,FRA,9/8/2022,236.85503
France,FRA,9/9/2022,236.85503
France,FRA,9/10/2022,236.85503
France,FRA,9/11/2022,249.75226
France,FRA,9/12/2022,249.75226
France,FRA,9/13/2022,249.75226
France,FRA,9/14/2022,249.75226
France,FRA,9/15/2022,249.75226
France,FRA,9/16/2022,249.75226
France,FRA,9/17/2022,249.75226
France,FRA,9/18/2022,419.72754
France,FRA,9/19/2022,419.72754
France,FRA,9/20/2022,419.72754
France,FRA,9/21/2022,419.72754
France,FRA,9/22/2022,419.72754
France,FRA,9/23/2022,419.72754
France,FRA,9/24/2022,419.72754
France,FRA,9/25/2022,512.804
France,FRA,9/26/2022,512.804
France,FRA,9/27/2022,512.804
France,FRA,9/28/2022,512.804
France,FRA,9/29/2022,512.804
France,FRA,9/30/2022,512.804
France,FRA,10/1/2022,512.804
France,FRA,10/2/2022,689.23126
France,FRA,10/3/2022,689.23126
France,FRA,10/4/2022,689.23126
France,FRA,10/5/2022,689.23126
France,FRA,10/6/2022,689.23126
France,FRA,10/7/2022,689.23126
France,FRA,10/8/2022,689.23126
France,FRA,10/9/2022,856.71954
France,FRA,10/10/2022,856.71954
France,FRA,10/11/2022,856.71954
France,FRA,10/12/2022,856.71954
France,FRA,10/13/2022,856.71954
France,FRA,10/14/2022,856.71954
France,FRA,10/15/2022,856.71954
France,FRA,10/16/2022,871.38586
France,FRA,10/17/2022,871.38586
France,FRA,10/18/2022,871.38586
France,FRA,10/19/2022,871.38586
France,FRA,10/20/2022,871.38586
France,FRA,10/21/2022,871.38586
France,FRA,10/22/2022,871.38586
France,FRA,10/23/2022,774.86896
France,FRA,10/24/2022,774.86896
France,FRA,10/25/2022,774.86896
France,FRA,10/26/2022,774.86896
France,FRA,10/27/2022,774.86896
France,FRA,10/28/2022,774.86896
France,FRA,10/29/2022,774.86896
France,FRA,10/30/2022,495.36398
France,FRA,10/31/2022,495.36398
France,FRA,11/1/2022,495.36398
France,FRA,11/2/2022,495.36398
France,FRA,11/3/2022,495.36398
France,FRA,11/4/2022,495.36398
France,FRA,11/5/2022,495.36398
France,FRA,11/6/2022,341.4152
France,FRA,11/7/2022,341.4152
France,FRA,11/8/2022,341.4152
France,FRA,11/9/2022,341.4152
France,FRA,11/10/2022,341.4152
France,FRA,11/11/2022,341.4152
France,FRA,11/12/2022,341.4152
France,FRA,11/13/2022,335.72113
France,FRA,11/14/2022,335.72113
France,FRA,11/15/2022,335.72113
France,FRA,11/16/2022,335.72113
France,FRA,11/17/2022,335.72113
France,FRA,11/18/2022,335.72113
France,FRA,11/19/2022,335.72113
France,FRA,11/20/2022,492.70584
France,FRA,11/21/2022,492.70584
France,FRA,11/22/2022,492.70584
France,FRA,11/23/2022,492.70584
France,FRA,11/24/2022,492.70584
France,FRA,11/25/2022,492.70584
France,FRA,11/26/2022,492.70584
France,FRA,11/27/2022,652.59985
France,FRA,11/28/2022,652.59985
France,FRA,11/29/2022,652.59985
France,FRA,11/30/2022,652.59985
France,FRA,12/1/2022,652.59985
France,FRA,12/2/2022,652.59985
France,FRA,12/3/2022,652.59985
France,FRA,12/4/2022,853.5991
France,FRA,12/5/2022,853.5991
France,FRA,12/6/2022,853.5991
France,FRA,12/7/2022,853.5991
France,FRA,12/8/2022,853.5991
France,FRA,12/9/2022,853.5991
France,FRA,12/10/2022,853.5991
France,FRA,12/11/2022,954.9656
France,FRA,12/12/2022,954.9656
France,FRA,12/13/2022,954.9656
France,FRA,12/14/2022,954.9656
France,FRA,12/15/2022,954.9656
France,FRA,12/16/2022,954.9656
France,FRA,12/17/2022,954.9656
France,FRA,12/18/2022,869.42786
France,FRA,12/19/2022,869.42786
France,FRA,12/20/2022,869.42786
France,FRA,12/21/2022,869.42786
France,FRA,12/22/2022,869.42786
France,FRA,12/23/2022,869.42786
France,FRA,12/24/2022,869.42786
France,FRA,12/25/2022,666.4016
France,FRA,12/26/2022,666.4016
France,FRA,12/27/2022,666.4016
France,FRA,12/28/2022,666.4016
France,FRA,12/29/2022,666.4016
France,FRA,12/30/2022,666.4016
France,FRA,12/31/2022,666.4016
France,FRA,1/1/2023,337.1702
France,FRA,1/2/2023,337.1702
France,FRA,1/3/2023,337.1702
France,FRA,1/4/2023,337.1702
France,FRA,1/5/2023,337.1702
France,FRA,1/6/2023,337.1702
France,FRA,1/7/2023,337.1702
France,FRA,1/8/2023,179.6432
France,FRA,1/9/2023,179.6432
France,FRA,1/10/2023,179.6432
France,FRA,1/11/2023,179.6432
France,FRA,1/12/2023,179.6432
France,FRA,1/13/2023,179.6432
France,FRA,1/14/2023,179.6432
France,FRA,1/15/2023,96.73249
France,FRA,1/16/2023,96.73249
France,FRA,1/17/2023,96.73249
France,FRA,1/18/2023,96.73249
France,FRA,1/19/2023,96.73249
France,FRA,1/20/2023,96.73249
France,FRA,1/21/2023,96.73249
France,FRA,1/22/2023,70.43799
France,FRA,1/23/2023,70.43799
France,FRA,1/24/2023,70.43799
France,FRA,1/25/2023,70.43799
France,FRA,1/26/2023,70.43799
France,FRA,1/27/2023,70.43799
France,FRA,1/28/2023,70.43799
France,FRA,1/29/2023,66.67306
France,FRA,1/30/2023,66.67306
France,FRA,1/31/2023,66.67306
France,FRA,2/1/2023,66.67306
France,FRA,2/2/2023,66.67306
France,FRA,2/3/2023,66.67306
France,FRA,2/4/2023,66.67306
France,FRA,2/5/2023,58.0675
France,FRA,2/6/2023,58.0675
France,FRA,2/7/2023,58.0675
France,FRA,2/8/2023,58.0675
France,FRA,2/9/2023,58.0675
France,FRA,2/10/2023,58.0675
France,FRA,2/11/2023,58.0675
France,FRA,2/12/2023,50.106472
France,FRA,2/13/2023,50.106472
France,FRA,2/14/2023,50.106472
France,FRA,2/15/2023,50.106472
France,FRA,2/16/2023,50.106472
France,FRA,2/17/2023,50.106472
France,FRA,2/18/2023,50.106472
France,FRA,2/19/2023,53.598034
France,FRA,2/20/2023,53.598034
France,FRA,2/21/2023,53.598034
France,FRA,2/22/2023,53.598034
France,FRA,2/23/2023,53.598034
France,FRA,2/24/2023,53.598034
France,FRA,2/25/2023,53.598034
France,FRA,2/26/2023,58.394207
France,FRA,2/27/2023,58.394207
France,FRA,2/28/2023,58.394207
France,FRA,3/1/2023,58.394207
France,FRA,3/2/2023,58.394207
France,FRA,3/3/2023,58.394207
France,FRA,3/4/2023,58.394207
France,FRA,3/5/2023,56.26949
France,FRA,3/6/2023,56.26949
France,FRA,3/7/2023,56.26949
France,FRA,3/8/2023,56.26949
France,FRA,3/9/2023,56.26949
France,FRA,3/10/2023,56.26949
France,FRA,3/11/2023,56.26949
France,FRA,3/12/2023,79.67918
France,FRA,3/13/2023,79.67918
France,FRA,3/14/2023,79.67918
France,FRA,3/15/2023,79.67918
France,FRA,3/16/2023,79.67918
France,FRA,3/17/2023,79.67918
France,FRA,3/18/2023,79.67918
France,FRA,3/19/2023,102.91329
France,FRA,3/20/2023,102.91329
France,FRA,3/21/2023,102.91329
France,FRA,3/22/2023,102.91329
France,FRA,3/23/2023,102.91329
France,FRA,3/24/2023,102.91329
France,FRA,3/25/2023,102.91329
France,FRA,3/26/2023,121.33345
France,FRA,3/27/2023,121.33345
France,FRA,3/28/2023,121.33345
France,FRA,3/29/2023,121.33345
France,FRA,3/30/2023,121.33345
France,FRA,3/31/2023,121.33345
France,FRA,4/1/2023,121.33345
France,FRA,4/2/2023,127.30978
France,FRA,4/3/2023,127.30978
France,FRA,4/4/2023,127.30978
France,FRA,4/5/2023,127.30978
France,FRA,4/6/2023,127.30978
France,FRA,4/7/2023,127.30978
France,FRA,4/8/2023,127.30978
France,FRA,4/9/2023,123.002556
France,FRA,4/10/2023,123.002556
France,FRA,4/11/2023,123.002556
France,FRA,4/12/2023,123.002556
France,FRA,4/13/2023,123.002556
France,FRA,4/14/2023,123.002556
France,FRA,4/15/2023,123.002556
France,FRA,4/16/2023,116.70174
France,FRA,4/17/2023,116.70174
France,FRA,4/18/2023,116.70174
France,FRA,4/19/2023,116.70174
